date,trend,days_to_event_happen,event_title,event_votes,event_confidence
2019-01-02,5.824225673052577,,,,
2019-01-03,5.722318339100346,,,,
2019-01-04,6.355916111064225,,,,
2019-01-05,4.581399274200354,,,,
2019-01-06,5.305827495991222,,,,
2019-01-07,6.141024559034517,,,,
2019-01-08,8.154802093003628,,,,
2019-01-09,6.763545446873154,,,,
2019-01-10,6.708161026246941,,,,
2019-01-11,4.60355304245084,,,,
2019-01-12,4.4551227951725885,,,,
2019-01-13,3.903493965735505,,,,
2019-01-14,6.072347877458013,,,,
2019-01-15,5.485273018820154,,,,
2019-01-16,5.906194615579373,,,,
2019-01-17,3.7218330660815258,,,,
2019-01-18,3.7550637184572535,,,,
2019-01-19,4.512722592623851,,,,
2019-01-20,7.000590767153346,,,,
2019-01-21,5.8818254705038395,,,,
2019-01-22,5.700164570849861,,,,
2019-01-23,2.895497510338425,,,,
2019-01-24,5.248227698539961,,,,
2019-01-25,4.989028610009283,,,,
2019-01-26,3.8348172841590005,,,,
2019-01-27,5.3169043801164655,,,,
2019-01-28,3.280973077896869,,,,
2019-01-29,3.5069415140518188,,,,
2019-01-30,1.911870200016879,,,,
2019-01-31,2.2175922018735754,,,,
2019-02-01,2.2508228542493036,,,,
2019-02-02,1.0966115283990208,,,,
2019-02-03,2.3859608405772637,,,,
2019-02-04,2.7825132922609503,,,,
2019-02-05,2.7271288716347373,,,,
2019-02-06,2.6584521900582327,,,,
2019-02-07,2.259684361549498,,,,
2019-02-08,2.033715925394548,,,,
2019-02-09,3.3895265423242464,,,,
2019-02-10,1.8077474892395982,,,,
2019-02-11,3.1635581061692966,,,,
2019-02-12,3.3895265423242464,,,,
2019-02-13,2.4856527977044474,,,,
2019-02-14,1.5817790530846483,,,,
2019-02-15,2.259684361549498,,,,
2019-02-16,2.937589670014347,,,,
2019-02-17,3.3895265423242464,,,,
2019-02-18,3.841463414634146,,,,
2019-02-19,3.6154949784791963,,,,
2019-02-20,2.4856527977044474,,,,
2019-02-21,3.1635581061692966,,,,
2019-02-22,2.937589670014347,,,,
2019-02-23,3.3895265423242464,,,,
2019-02-24,3.1635581061692966,,,,
2019-02-25,1.5817790530846483,,,,
2019-02-26,2.937589670014347,,,,
2019-02-27,1.8077474892395982,,,,
2019-02-28,3.1635581061692966,,,,
2019-03-01,2.259684361549498,,,,
2019-03-02,0.45193687230989954,,,,
2019-03-03,1.5817790530846483,,,,
2019-03-04,1.5817790530846483,,,,
2019-03-05,1.5817790530846483,,,,
2019-03-06,2.259684361549498,,,,
2019-03-07,2.7116212338593972,,,,
2019-03-08,2.7116212338593972,,,,
2019-03-09,1.8077474892395982,,,,
2019-03-10,2.937589670014347,,,,
2019-03-11,2.259684361549498,,,,
2019-03-12,3.841463414634146,,,,
2019-03-13,3.6154949784791963,,,,
2019-03-14,4.2934002869440455,,,,
2019-03-15,3.6154949784791963,,,,
2019-03-16,2.7116212338593972,,,,
2019-03-17,4.519368723098996,,,,
2019-03-18,2.7116212338593972,,,,
2019-03-19,2.7116212338593972,,,,
2019-03-20,2.033715925394548,,,,
2019-03-21,2.033715925394548,,,,
2019-03-22,4.067431850789096,,,,
2019-03-23,1.8077474892395982,,,,
2019-03-24,2.4856527977044474,,,,
2019-03-25,2.937589670014347,,,,
2019-03-26,2.937589670014347,,,,
2019-03-27,2.7116212338593972,,,,
2019-03-28,2.033715925394548,,,,
2019-03-29,3.3895265423242464,,,,
2019-03-30,4.519368723098996,,,,
2019-03-31,2.259684361549498,,,,
2019-04-01,5.875179340028694,,,,
2019-04-02,10.620516499282639,,,,
2019-04-03,7.005021520803443,,,,
2019-04-04,8.36083213773314,,,,
2019-04-05,2.7116212338593972,,,,
2019-04-06,4.519368723098996,,,,
2019-04-07,7.005021520803443,,,,
2019-04-08,4.519368723098996,,,,
2019-04-09,6.101147776183644,,,,
2019-04-10,4.971305595408895,,,,
2019-04-11,4.067431850789096,,,,
2019-04-12,4.519368723098996,,,,
2019-04-13,6.779053084648493,,,,
2019-04-14,2.7116212338593972,,,,
2019-04-15,4.745337159253945,,,,
2019-04-16,5.762195121951219,,,,
2019-04-17,4.632352941176471,,,,
2019-04-18,3.954447632711621,,,,
2019-04-19,5.08428981348637,,,,
2019-04-20,3.6154949784791963,,,,
2019-04-21,3.728479196556671,,,,
2019-04-22,6.666068866571019,,,,
2019-04-23,6.327116212338593,,,,
2019-04-24,4.18041606886657,,,,
2019-04-25,3.502510760401721,,,,
2019-04-26,5.649210903873744,,,,
2019-04-27,5.08428981348637,,,,
2019-04-28,5.53622668579627,,,,
2019-04-29,18.416427546628405,,,,
2019-04-30,6.553084648493543,,,,
2019-05-01,3.050573888091822,,,,
2019-05-02,6.666068866571019,,,,
2019-05-03,7.005021520803442,,,,
2019-05-04,5.536226685796269,,,,
2019-05-05,4.2934002869440455,,,,
2019-05-06,4.067431850789095,,,,
2019-05-07,6.666068866571019,,,,
2019-05-08,5.53622668579627,,,,
2019-05-09,8.021879483500717,,,,
